date,temp_mean_all,surface_temp_mean_all,soil_temp_10_mean_all,soil_temp_20_mean_all,soil_temp_50_mean_all,relhum_mean_all,abshum_mean_all,dew_point_temp_mean_all,windspeed_mean,windspeed_az_mean,windspeed_el_mean,winddirection_mean,winddirection_az_mean_angle,winddirection_el_mean_angle,precipitation_sum_all,pressure_mean_all,pressure_reduced_mean_all,global_radiation_short_wave_mean,global_radiation_long_wave_mean,reflex_radiation_short_wave_mean,reflex_radiation_long_wave_mean,albedo_mean_all,net_solar_rad_mean,net_far_infrared_rad_mean,sky_temp_mean,ground_temp_mean,total_net_rad_mean,precipitation_sum_730,precipitation_sum_550,wind_u_mean,wind_v_mean,rgs_roof_global_radiation_short_wave_mean,rgs_roof_diffuse_radiation_short_wave_mean,rgs_roof_diffuse_radiation_short_wave_corrected_mean,rgs_roof_global_radiation_long_wave_mean,rgs_roof_direct_radiation_mean,rgs_roof_direct_rad_perpendicular_mean,rgs_roof_sunshine_duration_sum
2020-07-27,18.466666666666665,18.413194444444443,19.380555555555556,19.21875,18.143749999999997,77.04097222222222,11.873456718624393,14.045833333333333,0.8548611111111111,0.8361111111111111,0.23958333333333334,187.77077469172443,175.32475441276378,8.174078281592234,0.9,997.5340277777777,1012.4645833333333,123.82638888888889,372.08740148807556,18.791666666666668,409.7679570436311,0.15110734308311036,161.10526315789474,-37.68055555555556,11.329753096062799,18.26332867306129,67.35416666666667,0.8,0.8,0.11558593861553894,0.8470108677487487,,,,,,,
2020-07-28,19.189583333333335,20.505555555555556,20.164583333333333,19.577777777777776,18.007638888888888,63.66805555555556,10.424158692207994,12.018055555555556,2.9604166666666667,2.927777777777778,0.5916666666666667,274.3108931798546,272.54131784398714,24.949489505429913,0.0,996.9111111111112,1011.7993055555556,200.09027777777777,371.05585564490417,32.55555555555556,414.02113342268194,0.15900553191592368,252.625,-42.96527777777778,11.21342653693284,19.086968721818927,124.56944444444444,0.0,0.0,2.9520412346671456,-0.22252952411455806,,,,,,,
2020-07-29,16.763194444444444,18.245833333333334,20.09722222222222,19.594444444444445,18.074305555555554,62.49722222222223,8.68011288993083,9.238194444444444,1.8694444444444445,1.8583333333333334,0.4083333333333333,275.8006143076857,281.4899624166824,16.23082114353647,0.0,1004.1506944444445,1019.2701388888888,232.40277777777777,338.9275143137857,38.763888888888886,399.9900143137857,0.16618846897991224,301.98924731182797,-61.0625,4.82593394429855,16.461733492448328,132.57638888888889,0.0,0.0,1.8598721883653178,-0.18893907433191706,,,,,,,
2020-07-30,18.331249999999997,21.13888888888889,21.0375,20.086111111111112,18.06597222222222,60.64027777777778,8.843489488356141,9.604166666666666,0.9708333333333334,0.9944444444444444,0.23958333333333334,88.73768596963735,61.07922306134432,8.211770916928403,0.0,1005.3180555555555,1020.3729166666667,293.43055555555554,343.78982241248315,46.701388888888886,412.8870446347054,0.1618429904414771,379.90425531914894,-69.09722222222223,5.781521364194433,18.525975505893243,177.63194444444446,0.0,0.0,-0.9705977271572751,-0.021387219273268934,,,,,,,
2020-07-31,22.90138888888889,25.23611111111111,22.71388888888889,21.415277777777778,18.365972222222222,56.81527777777777,10.761666055478322,12.75138888888889,1.2222222222222223,1.2673611111111112,0.27708333333333335,76.36779405512107,64.21070507000043,7.83914823418881,0.0,1001.5152777777779,1016.2868055555555,294.3125,368.43148046708814,46.50694444444444,434.16064713375476,0.16142038890949587,385.21505376344084,-65.72916666666667,10.61037153301683,22.14399003912433,182.07638888888889,0.0,0.0,-1.1877906011982688,-0.2880636183187361,,,,,,,
2020-08-01,23.938888888888886,24.384722222222223,22.74722222222222,21.85,18.84722222222222,62.08541666666666,13.306952188399695,16.09375,1.5291666666666666,1.5194444444444446,0.37222222222222223,259.0347799851133,260.26509782036624,12.860856627152357,0.0,998.8701388888888,1013.5423611111112,157.1875,399.28401924801005,25.041666666666668,436.4992970257878,0.15211941648973942,195.26530612244898,-37.21527777777778,16.46109073154886,22.89909501738473,94.93055555555556,0.0,0.0,1.5012484085271471,0.29086751337877553,,,,,,,
2020-08-02,19.525,21.079166666666666,22.498611111111114,21.749305555555555,19.043055555555554,73.40138888888889,12.287962191095515,14.581944444444446,1.68125,1.7180555555555557,0.3055555555555556,282.3491076734114,282.7711040224535,11.04192874002237,0.2,999.6979166666666,1014.6027777777776,164.17361111111111,380.52551063721194,26.194444444444443,419.85884397054525,0.1592984497743676,205.95876288659792,-39.333333333333336,12.994417271474621,20.086602628932656,98.64583333333333,0.2,0.2,1.64235029542229,-0.3595651118035732,,,,,,,
2020-08-03,16.627083333333335,19.022222222222222,21.213194444444444,20.709722222222222,18.950694444444444,67.19513888888889,9.00590795833222,9.75,1.2576388888888888,1.2395833333333333,0.2916666666666667,27.67449947127876,17.69417460757308,8.621016827644082,0.0,998.6159722222224,1013.6618055555555,243.54861111111111,338.3101651172512,39.611111111111114,404.4976651172512,0.16218612558821782,325.13186813186815,-66.1875,4.637169878432559,17.104826299875384,137.75,0.0,0.0,-0.5841077901549241,-1.1137655338202963,,,,,,,
2020-08-04,16.185416666666665,17.5875,20.677083333333332,20.302083333333332,18.774305555555557,66.80069444444445,8.755587201243555,9.246527777777779,1.3229166666666667,1.3576388888888888,0.24375000000000002,257.50139228670696,260.4754338584838,9.088354990064653,0.0,1001.1930555555555,1016.2986111111111,216.22222222222223,334.68311005115527,35.97222222222222,398.1692211622664,0.16511253181563554,287.5164835164835,-63.486111111111114,3.931474246194068,16.00463482001374,116.76388888888889,0.0,0.0,1.2915652168912923,0.2863001876719495,,,,,,,
2020-08-05,20.33888888888889,21.966666666666665,21.29513888888889,20.42638888888889,18.539583333333333,49.59444444444445,8.12086836410807,8.400694444444445,1.2104166666666667,1.2062499999999998,0.3416666666666667,217.7244390152493,218.39412357124309,9.903322718255032,0.0,1001.4368055555556,1016.3354166666666,286.84027777777777,347.1719816102542,46.68055555555556,421.5886482769208,0.16636176708279365,381.9010989010989,-74.41666666666667,6.4676581321264655,19.92383249707706,165.74305555555554,0.0,0.0,0.7406109571263852,0.9573943373181105,,,,,,,
